"Gene","Insertion.Index","log.likelihood.ratio","essential","non.essential","unclear"
"arnT",0.143980641,9.95834968936227,FALSE,TRUE,FALSE
"arnE",0.151785714,10.7701517337231,FALSE,TRUE,FALSE
"arnF",0.147286822,10.3044804164234,FALSE,TRUE,FALSE
"pmrD",0.142322097,9.78340941908634,FALSE,TRUE,FALSE
"menE",0.154129794,11.0104574370054,FALSE,TRUE,FALSE
"menC",0.14953271,10.5376963196988,FALSE,TRUE,FALSE
"menB",0.122377622,7.60260280587795,FALSE,TRUE,FALSE
"menH",0.097496706,4.62442580742282,FALSE,TRUE,FALSE
"menD",0.139437463,9.47699079979314,FALSE,TRUE,FALSE
"menF",0.145061728,10.0719069949785,FALSE,TRUE,FALSE
"elaB",0.179738562,13.5450173965686,FALSE,TRUE,FALSE
"elaA",0.231601732,18.295854612496,FALSE,TRUE,FALSE
"rbn",0.29956427,24.0259736339479,FALSE,TRUE,FALSE
"elaD",0.072607261,1.19949667426615,FALSE,FALSE,TRUE
"yfbK",0.302662037,24.2776265812975,FALSE,TRUE,FALSE
"yfbL",0.283950617,22.7464885650122,FALSE,TRUE,FALSE
"yfbM",0.26984127,21.5731102169501,FALSE,TRUE,FALSE
"yfbN",0.080892608,2.40534755025968,FALSE,FALSE,TRUE
"yfbO",0.333333333,26.7339805811491,FALSE,TRUE,FALSE
"yfbP",0.243816254,19.3597687510462,FALSE,TRUE,FALSE
"nuoN",0.082990398,2.69903843825373,FALSE,FALSE,TRUE
"nuoM",0.079738562,2.24189840422126,FALSE,FALSE,TRUE
"nuoL",0.098805646,4.79022219630508,FALSE,TRUE,FALSE
"nuoK",0.066006601,0.177817177811452,FALSE,FALSE,TRUE
"nuoJ",0.097297297,4.59906387274517,FALSE,TRUE,FALSE
"nuoI",0.051565378,-2.31134204887562,FALSE,FALSE,TRUE
"nuoH",0.085889571,3.09800754971439,FALSE,FALSE,TRUE
"nuoG",0.083608361,2.78473763643717,FALSE,FALSE,TRUE
"nuoF",0.086696562,3.20769812083376,FALSE,FALSE,TRUE
"nuoE",0.075848303,1.68046416367802,FALSE,FALSE,TRUE
"nuoC",0.077610274,1.9368015371026,FALSE,FALSE,TRUE
"nuoB",0.093514329,4.11252861964805,FALSE,TRUE,FALSE
"nuoA",0.076576577,1.786839387178,FALSE,FALSE,TRUE
"lrhA",0.289669862,23.2173710887368,FALSE,TRUE,FALSE
"alaA",0.234811166,18.5771101283823,FALSE,TRUE,FALSE
"yfbR",0.133333333,8.81909863076113,FALSE,TRUE,FALSE
"yfbS",0.158756137,11.4802847410915,FALSE,TRUE,FALSE
"yfbT",0.19047619,14.5652430321904,FALSE,TRUE,FALSE
"yfbU",0.187878788,14.3204749274146,FALSE,TRUE,FALSE
"yfbV",0.160087719,11.6144574027929,FALSE,TRUE,FALSE
"ackA",0.103906899,5.42556402574991,FALSE,TRUE,FALSE
"pta",0.109090909,6.05486781575121,FALSE,TRUE,FALSE
"yfcC",0.178829717,13.4576184795347,FALSE,TRUE,FALSE
"yfcD",0.162062615,11.8126110505784,FALSE,TRUE,FALSE
"yfcE",0.156756757,11.2779470416221,FALSE,TRUE,FALSE
"yfcF",0.124031008,7.78936909329608,FALSE,TRUE,FALSE
"yfcG",0.203703704,15.7933384966374,FALSE,TRUE,FALSE
"folX",0.297520661,23.8595708436108,FALSE,TRUE,FALSE
"yfcH",0.196868009,15.1624102935102,FALSE,TRUE,FALSE
"yfcI",0.363636364,29.105568409645,FALSE,TRUE,FALSE
"hisP",0.218346253,17.120358530431,FALSE,TRUE,FALSE
"hisM",0.209205021,16.2956689542795,FALSE,TRUE,FALSE
"hisQ",0.173216885,12.9140076674797,FALSE,TRUE,FALSE
"hisJ",0.108556833,5.99074980448136,FALSE,TRUE,FALSE
"argT",0.148148148,10.394100914533,FALSE,TRUE,FALSE
"ubiX",0.01754386,-11.4595881221897,TRUE,FALSE,FALSE
"purF",0.128458498,8.28379301737729,FALSE,TRUE,FALSE
"cvpA",0.171779141,12.7736601678274,FALSE,TRUE,FALSE
"dedD",0.137254902,9.24327413058928,FALSE,TRUE,FALSE
"folC",0.011032309,-14.9140151419645,TRUE,FALSE,FALSE
"accD",0.009836066,-15.7441231904434,TRUE,FALSE,FALSE
"dedA",0.136363636,9.14735607858376,FALSE,TRUE,FALSE
"truA",0.162361624,11.8425262729261,FALSE,TRUE,FALSE
"usg",0.133136095,8.7976160473163,FALSE,TRUE,FALSE
"pdxB",0.168865435,12.4878050398898,FALSE,TRUE,FALSE
"flk",0.151606426,10.7517075079618,FALSE,TRUE,FALSE
"yfcJ",0.162849873,11.8913263705769,FALSE,TRUE,FALSE
"fabB",0,-172.161960178805,TRUE,FALSE,FALSE
"mnmC",0.137020429,9.21806733065595,FALSE,TRUE,FALSE
"yfcL",0.168458781,12.4477543304246,FALSE,TRUE,FALSE
"epmC",0.153005464,10.8953894612786,FALSE,TRUE,FALSE
"yfcA",0.150617284,10.6497827690445,FALSE,TRUE,FALSE
"mepA",0.158787879,11.4834885073174,FALSE,TRUE,FALSE
"aroC",0.122467772,7.61281696951002,FALSE,TRUE,FALSE
"prmB",0.07073955,0.916414966941894,FALSE,FALSE,TRUE
"smrB",0.14673913,10.247375872205,FALSE,TRUE,FALSE
"yfcO",0.315085158,25.2800187795588,FALSE,TRUE,FALSE
"yfcP",0.316666667,25.4068716685543,FALSE,TRUE,FALSE
"yfcQ",0.212678937,16.6105034383416,FALSE,TRUE,FALSE
"yfcR",0.173489279,12.9405462272477,FALSE,TRUE,FALSE
"yfcS",0.164674635,12.0731863445794,FALSE,TRUE,FALSE
"yfcU",0.224489796,17.6680285603182,FALSE,TRUE,FALSE
"yfcV",0.386524823,30.865918692177,FALSE,TRUE,FALSE
"sixA",0.220164609,17.2829896704739,FALSE,TRUE,FALSE
"fadJ",0.14032634,9.57170767798335,FALSE,TRUE,FALSE
"fadI",0.14187643,9.73624899250256,FALSE,TRUE,FALSE
"yfcZ",0.143859649,9.9456175957376,FALSE,TRUE,FALSE
"fadL",0.237882177,18.8450775393318,FALSE,TRUE,FALSE
"yfdF",0.082152975,2.58231816279759,FALSE,FALSE,TRUE
"mlaA",0.247354497,19.6647803303683,FALSE,TRUE,FALSE
"yfdC",0.241157556,19.1296631399068,FALSE,TRUE,FALSE
"intS",0.177892919,13.3673526294794,FALSE,TRUE,FALSE
"gtrA",0.316804408,25.417912044144,FALSE,TRUE,FALSE
"gtrB",0.321389794,25.7847381003924,FALSE,TRUE,FALSE
"gtrS",0.068318318,0.542535407513043,FALSE,FALSE,TRUE
"tfaS",0.628865979,48.4487398038296,FALSE,TRUE,FALSE
"yfdK",0.419501134,33.3619389900951,FALSE,TRUE,FALSE
"yfdL",0.297063903,23.8223363709079,FALSE,TRUE,FALSE
"yfdM",0.177777778,13.3562455148869,FALSE,TRUE,FALSE
"yfdN",0.175757576,13.1609113673813,FALSE,TRUE,FALSE
"oweS",0.156779661,11.2802709727777,FALSE,TRUE,FALSE
"yfdP",0.292011019,23.409375811402,FALSE,TRUE,FALSE
"yfdQ",0.408484848,32.5329881071874,FALSE,TRUE,FALSE
"yfdR",0.359404097,28.7772875509227,FALSE,TRUE,FALSE
"yfdS",0.214876033,16.8087073068316,FALSE,TRUE,FALSE
"yfdT",0.261437908,20.8657790177731,FALSE,TRUE,FALSE
"ypdJ",0.470588235,37.1499624158064,FALSE,TRUE,FALSE
"torI",0.248756219,19.7852382198473,FALSE,TRUE,FALSE
"dsdC",0.175213675,13.1081728671865,FALSE,TRUE,FALSE
"dsdX",0.230941704,18.2378573874482,FALSE,TRUE,FALSE
"dsdA",0.182844244,13.8424085559418,FALSE,TRUE,FALSE
"emrY",0.285899935,22.9072778544837,FALSE,TRUE,FALSE
"emrK",0.361683849,28.9542318578357,FALSE,TRUE,FALSE
"evgA",0.263414634,21.0327636630603,FALSE,TRUE,FALSE
"evgS",0.251252087,19.9992038080943,FALSE,TRUE,FALSE
"yfdE",0.355148342,28.4462597780096,FALSE,TRUE,FALSE
"yfdV",0.346031746,27.7339117192154,FALSE,TRUE,FALSE
"oxc",0.346902655,27.8021569959428,FALSE,TRUE,FALSE
"frc",0.378896882,30.2819736212327,FALSE,TRUE,FALSE
"yfdX",0.347484277,27.8477102298023,FALSE,TRUE,FALSE
"ypdI",0.217391304,17.03476601765,FALSE,TRUE,FALSE
"yfdY",0.234567901,18.5558355583205,FALSE,TRUE,FALSE
"lpxP",0.146579805,10.2307467422705,FALSE,TRUE,FALSE
"ypdK",0.069444444,0.717427275852957,FALSE,FALSE,TRUE
"alaC",0.175141243,13.1011448119339,FALSE,TRUE,FALSE
"ypdA",0.153710247,10.9675609324651,FALSE,TRUE,FALSE
"ypdB",0.136054422,9.11401262756204,FALSE,TRUE,FALSE
"ypdC",0.138694639,9.39763097776638,FALSE,TRUE,FALSE
"fryA",0.137820513,9.30400028830157,FALSE,TRUE,FALSE
"ypdE",0.124277457,7.81710650960431,FALSE,TRUE,FALSE
"ypdF",0.167587477,12.3618109616531,FALSE,TRUE,FALSE
"fryC",0.15625,11.2264932538939,FALSE,TRUE,FALSE
"fryB",0.201834862,15.6216076570675,FALSE,TRUE,FALSE
"glk",0.170807453,12.6785454604479,FALSE,TRUE,FALSE
"yfeO",0.172633254,12.8570910476236,FALSE,TRUE,FALSE
"ypeC",0.155963303,11.1973525631638,FALSE,TRUE,FALSE
"mntH",0.159806295,11.586138999783,FALSE,TRUE,FALSE
"nupC",0.152950956,10.8898018805218,FALSE,TRUE,FALSE
"insL1",0.264150943,21.0948681113861,FALSE,TRUE,FALSE
"yfeA",0.153424658,10.9383327643832,FALSE,TRUE,FALSE
"yfeC",0.257971014,20.5719951187104,FALSE,TRUE,FALSE
"yfeD",0.262086514,20.9206116518878,FALSE,TRUE,FALSE
"gltX",0.007768362,-17.4277684992966,TRUE,FALSE,FALSE
"xapR",0.235028249,18.5960889748229,FALSE,TRUE,FALSE
"xapB",0.238663484,18.9130750358077,FALSE,TRUE,FALSE
"xapA",0.241007194,19.1166257188411,FALSE,TRUE,FALSE
"yfeN",0.328104575,26.3194941716053,FALSE,TRUE,FALSE
"yfeR",0.193096009,14.8108775861088,FALSE,TRUE,FALSE
"yfeH",0.146146146,10.185445083893,FALSE,TRUE,FALSE
"ypeB",0.136986301,9.21439681871396,FALSE,TRUE,FALSE
"ligA",0.002480159,-25.2936774152243,TRUE,FALSE,FALSE
"zipA",0.011144883,-14.8401863728226,TRUE,FALSE,FALSE
"cysZ",0.144356955,9.99791971688404,FALSE,TRUE,FALSE
"cysK",0.148148148,10.394100914533,FALSE,TRUE,FALSE
"ptsH",0.093023256,4.04859496722198,FALSE,TRUE,FALSE
"ptsI",0.03587963,-5.6401133822128,TRUE,FALSE,FALSE
"crr",0.050980392,-2.42148538197185,FALSE,FALSE,TRUE
"pdxK",0.170187793,12.6177777493429,FALSE,TRUE,FALSE
"yfeK",0.205333333,15.9426328775579,FALSE,TRUE,FALSE
"yfeS",0.142857143,9.83994227513561,FALSE,TRUE,FALSE
"cysM",0.120614035,7.40205644958759,FALSE,TRUE,FALSE
"cysA",0.150273224,10.6142629059865,FALSE,TRUE,FALSE
"cysW",0.125570776,7.96224328957767,FALSE,TRUE,FALSE
"cysU",0.148681055,10.4494374622713,FALSE,TRUE,FALSE
"cysP",0.155358899,11.1358459056663,FALSE,TRUE,FALSE
"ucpA",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"murR",0.15034965,10.6221559184566,FALSE,TRUE,FALSE
"murQ",0.120401338,7.37777484589834,FALSE,TRUE,FALSE
"murP",0.168421053,12.4440366081968,FALSE,TRUE,FALSE
"yfeW",0.152490421,10.842559133386,FALSE,TRUE,FALSE
"yfeX",0.142222222,9.77284631268327,FALSE,TRUE,FALSE
"yfeY",0.170138889,12.6129781938924,FALSE,TRUE,FALSE
"yfeZ",0.137777778,9.29941599781722,FALSE,TRUE,FALSE
"ypeA",0.138497653,9.37655417228811,FALSE,TRUE,FALSE
"amiA",0.114942529,6.74731822088969,FALSE,TRUE,FALSE
"hemF",0.132222222,8.6978895293649,FALSE,TRUE,FALSE
"eutR",0.12345679,7.72464033770604,FALSE,TRUE,FALSE
"eutK",0.141716567,9.71931642514381,FALSE,TRUE,FALSE
"eutL",0.171212121,12.7181826886957,FALSE,TRUE,FALSE
"eutC",0.13963964,9.49855785390869,FALSE,TRUE,FALSE
"eutB",0.138032305,9.32671036763566,FALSE,TRUE,FALSE
"intZ",0.147229115,10.2984679781406,FALSE,TRUE,FALSE
"yffL",0.112149533,6.41906030181949,FALSE,TRUE,FALSE
"yffM",0.109756098,6.13450494807591,FALSE,TRUE,FALSE
"yffN",0.108401084,5.97202141496324,FALSE,TRUE,FALSE
"yffO",0.100719424,5.03054887485105,FALSE,TRUE,FALSE
"yffP",0.11952862,7.27792797304307,FALSE,TRUE,FALSE
"yffQ",0.121693122,7.52493019145186,FALSE,TRUE,FALSE
"yffR",0.094147583,4.19470405036805,FALSE,TRUE,FALSE
"yffS",0.02962963,-7.27660122471865,TRUE,FALSE,FALSE
"eutA",0.11965812,7.29276610751114,FALSE,TRUE,FALSE
"eutH",0.123879381,7.77229076156031,FALSE,TRUE,FALSE
"eutG",0.131313131,8.59837132416264,FALSE,TRUE,FALSE
"eutJ",0.149342891,10.5180436339342,FALSE,TRUE,FALSE
"eutE",0.10968661,6.12619718713329,FALSE,TRUE,FALSE
"eutN",0.118055556,7.10859339161295,FALSE,TRUE,FALSE
"eutM",0.149659864,10.5508550953495,FALSE,TRUE,FALSE
"eutD",0.134709931,8.96863292600555,FALSE,TRUE,FALSE
"eutT",0.134328358,8.92725399522873,FALSE,TRUE,FALSE
"eutQ",0.113960114,6.63231124744284,FALSE,TRUE,FALSE
"eutP",0.285416667,22.8674443763549,FALSE,TRUE,FALSE
"eutS",0.318452381,25.5499056067897,FALSE,TRUE,FALSE
"maeB",0.135964912,9.104354132079,FALSE,TRUE,FALSE
"talA",0.139852787,9.52128010831881,FALSE,TRUE,FALSE
"tktB",0.145708583,10.1396765654519,FALSE,TRUE,FALSE
"ypfG",0.155172414,11.1168482441515,FALSE,TRUE,FALSE
"nudK",0.138888889,9.41840197377829,FALSE,TRUE,FALSE
"aegA",0.168686869,12.4702230918728,FALSE,TRUE,FALSE
"narQ",0.166960611,12.2998678884239,FALSE,TRUE,FALSE
"acrD",0.179833012,13.5540904329544,FALSE,TRUE,FALSE
"ypfM",0.416666667,33.1490973469135,FALSE,TRUE,FALSE
"yffB",0.224089636,17.6325098717179,FALSE,TRUE,FALSE
"dapE",0.007978723,-17.2385566625704,TRUE,FALSE,FALSE
"ypfN",0.074626866,1.50067996968097,FALSE,FALSE,TRUE
"ypfH",0.17453505,13.0422816398978,FALSE,TRUE,FALSE
"tmcA",0.140376984,9.57709617305985,FALSE,TRUE,FALSE
"ypfJ",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"purC",0.168067227,12.4091543719163,FALSE,TRUE,FALSE
"bamC",0.158454106,11.4497870686847,FALSE,TRUE,FALSE
"dapA",0.004550626,-21.156096453327,TRUE,FALSE,FALSE
"gcvR",0.151832461,10.7749593064459,FALSE,TRUE,FALSE
"bcp",0.157112527,11.3140289701626,FALSE,TRUE,FALSE
"hyfA",0.19579288,15.062464874964,FALSE,TRUE,FALSE
"hyfB",0.164437841,12.0496331584319,FALSE,TRUE,FALSE
"hyfC",0.1592827,11.5333973979474,FALSE,TRUE,FALSE
"hyfD",0.147222222,10.2977497349987,FALSE,TRUE,FALSE
"hyfE",0.144393241,10.0017328686841,FALSE,TRUE,FALSE
"hyfF",0.161922834,11.7986185363664,FALSE,TRUE,FALSE
"hyfG",0.162470024,11.8533659198896,FALSE,TRUE,FALSE
"hyfH",0.173992674,12.9895476702294,FALSE,TRUE,FALSE
"hyfI",0.156785244,11.2808374248142,FALSE,TRUE,FALSE
"hyfJ",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"hyfR",0.138102335,9.33421613155514,FALSE,TRUE,FALSE
"focB",0.1401649,9.55452479261957,FALSE,TRUE,FALSE
"yfgO",0.146892655,10.2633922644815,FALSE,TRUE,FALSE
"bepA",0.178961749,13.4703258796538,FALSE,TRUE,FALSE
"yfgD",0.169444444,12.5447645703644,FALSE,TRUE,FALSE
"hda",0.012820513,-13.8143503454658,TRUE,FALSE,FALSE
"uraA",0.2,15.4524475833998,FALSE,TRUE,FALSE
"upp",0.130781499,8.5400269241097,FALSE,TRUE,FALSE
"purM",0.175337187,13.1201545926887,FALSE,TRUE,FALSE
"purN",0.151799687,10.77158881602,FALSE,TRUE,FALSE
"ppk",0.160135462,11.6192595311956,FALSE,TRUE,FALSE
"ppx",0.162775616,11.8839082855426,FALSE,TRUE,FALSE
"yfgF",0.225490196,17.7567334898766,FALSE,TRUE,FALSE
"yfgG",0.317708333,25.4903335044936,FALSE,TRUE,FALSE
"yfgH",0.302504817,24.2648713307633,FALSE,TRUE,FALSE
"yfgI",0.131481481,8.61682439077878,FALSE,TRUE,FALSE
"guaA",0.031685678,-6.71094864953001,TRUE,FALSE,FALSE
"guaB",0.083162918,2.7230002075306,FALSE,FALSE,TRUE
"xseA",0.134938001,8.99334016576839,FALSE,TRUE,FALSE
"yfgJ",0.185185185,14.0653052651641,FALSE,TRUE,FALSE
"der",0.000678887,-33.9708670960099,TRUE,FALSE,FALSE
"bamB",0.108566582,5.99192164172422,FALSE,TRUE,FALSE
"yfgM",0.117552335,7.05051139980685,FALSE,TRUE,FALSE
"hisS",0.007843137,-17.3599688339811,TRUE,FALSE,FALSE
"ispG",0.004468275,-21.2817812560469,TRUE,FALSE,FALSE
"rodZ",0.093688363,4.13514253222418,FALSE,TRUE,FALSE
"rlmN",0.175757576,13.1609113673813,FALSE,TRUE,FALSE
"ndk",0.097222222,4.58950822742194,FALSE,TRUE,FALSE
"pbpC",0.143968872,9.95711143244738,FALSE,TRUE,FALSE
"yfhM",0.160822249,11.6882736521525,FALSE,TRUE,FALSE
"sseA",0.23286052,18.4063167112405,FALSE,TRUE,FALSE
"sseB",0.334620335,26.8357502957465,FALSE,TRUE,FALSE
"pepB",0.181464174,13.7104965395147,FALSE,TRUE,FALSE
"iscX",0.129353234,8.38273697720883,FALSE,TRUE,FALSE
"fdx",0.041666667,-4.30798542265167,TRUE,FALSE,FALSE
"hscA",0.03619665,-5.56313372326586,TRUE,FALSE,FALSE
"hscB",0.060077519,-0.796179623390748,FALSE,FALSE,TRUE
"iscA",0.077160494,1.87169640369887,FALSE,FALSE,TRUE
"iscU",0.010335917,-15.3866027588711,TRUE,FALSE,FALSE
"iscS",0.012345679,-14.0921420122428,TRUE,FALSE,FALSE
"iscR",0.077709611,1.95115040968488,FALSE,FALSE,TRUE
"trmJ",0.140350877,9.57431850948978,FALSE,TRUE,FALSE
"suhB",0.016169154,-12.0808327891112,TRUE,FALSE,FALSE
"yfhR",0.169590643,12.559134541287,FALSE,TRUE,FALSE
"csiE",0.192818111,14.784880149228,FALSE,TRUE,FALSE
"hcaT",0.156140351,11.2153508550601,FALSE,TRUE,FALSE
"hcaR",0.14365881,9.92447279907423,FALSE,TRUE,FALSE
"iroK",0.075757576,1.66716965760006,FALSE,FALSE,TRUE
"hcaE",0.157856094,11.3893316335321,FALSE,TRUE,FALSE
"hcaF",0.156069364,11.2081355026282,FALSE,TRUE,FALSE
"hcaC",0.161993769,11.8057199666987,FALSE,TRUE,FALSE
"hcaB",0.142681427,9.82138642368439,FALSE,TRUE,FALSE
"hcaD",0.167913549,12.3939947709151,FALSE,TRUE,FALSE
"yphA",0.172576832,12.8515846850932,FALSE,TRUE,FALSE
"yphB",0.171821306,12.7777827244843,FALSE,TRUE,FALSE
"yphC",0.141242938,9.66910051662318,FALSE,TRUE,FALSE
"yphD",0.157157157,11.3185529139893,FALSE,TRUE,FALSE
"yphE",0.165343915,12.1396837773011,FALSE,TRUE,FALSE
"yphF",0.359756098,28.8046256083277,FALSE,TRUE,FALSE
"yphG",0.183120049,13.8687256177214,FALSE,TRUE,FALSE
"yphH",0.172529313,12.8469466398635,FALSE,TRUE,FALSE
"glyA",0.002392344,-25.5373431778526,TRUE,FALSE,FALSE
"hmp",0.17884131,13.4587343904143,FALSE,TRUE,FALSE
"glnB",0.185840708,14.1275314064436,FALSE,TRUE,FALSE
"glrR",0.167041199,12.3078363115145,FALSE,TRUE,FALSE
"yfhG",0.165266106,12.1319585186794,FALSE,TRUE,FALSE
"glrK",0.182773109,13.8356184793122,FALSE,TRUE,FALSE
"purL",0.16718107,12.3216628963224,FALSE,TRUE,FALSE
"mltF",0.16955684,12.5558124651754,FALSE,TRUE,FALSE
"tadA",0.029761905,-7.23929638695806,TRUE,FALSE,FALSE
"pgpC",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"yfhH",0.207302709,16.122496906268,FALSE,TRUE,FALSE
"yfhL",0.490421456,38.598522268971,FALSE,TRUE,FALSE
"shoB",0.49382716,38.8461513580918,FALSE,TRUE,FALSE
"acpS",0.002624672,-24.9104884071369,TRUE,FALSE,FALSE
"pdxJ",0.087431694,3.30712207817385,FALSE,FALSE,TRUE
"recO",0.163237311,11.9300081590132,FALSE,TRUE,FALSE
"era",0.005518764,-19.8227722547285,TRUE,FALSE,FALSE
"rnc",0.067547724,0.421826829017041,FALSE,FALSE,TRUE
"lepB",0.021538462,-9.86587632849947,TRUE,FALSE,FALSE
"lepA",0.073333333,1.30835036370192,FALSE,FALSE,TRUE
"rseC",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"rseB",0.159874608,11.5930149055446,FALSE,TRUE,FALSE
"rseA",0.10906298,6.05151876715239,FALSE,TRUE,FALSE
"rpoE",0.027777778,-7.81327425345066,TRUE,FALSE,FALSE
"nadB",0.185459026,14.0913099281642,FALSE,TRUE,FALSE
"trmN",0.193766938,14.8735867920011,FALSE,TRUE,FALSE
"srmB",0.112359551,6.44388365106702,FALSE,TRUE,FALSE
"yfiE",0.157596372,11.3630457666706,FALSE,TRUE,FALSE
"eamB",0.161564626,11.7627382750871,FALSE,TRUE,FALSE
"grcA",0.15625,11.2264932538939,FALSE,TRUE,FALSE
"ung",0.160869565,11.693023907195,FALSE,TRUE,FALSE
"yfiF",0.161849711,11.7912967325807,FALSE,TRUE,FALSE
"trxC",0.123809524,7.76441916601076,FALSE,TRUE,FALSE
"yfiP",0.145922747,10.1620852713821,FALSE,TRUE,FALSE
"pka",0.141676062,9.71502483054032,FALSE,TRUE,FALSE
"pssA",0.003687316,-22.5988155552051,TRUE,FALSE,FALSE
"yfiM",0.108024691,5.92670473744474,FALSE,TRUE,FALSE
"kgtP",0.127020785,8.12413014596235,FALSE,TRUE,FALSE
"clpB",0.213675214,16.7004659377854,FALSE,TRUE,FALSE
"yfiH",0.240437158,19.0671762606841,FALSE,TRUE,FALSE
"rluD",0.023445464,-9.19166354504523,TRUE,FALSE,FALSE
"bamD",0.013550136,-13.4049706425545,TRUE,FALSE,FALSE
"raiA",0.166666667,12.2707900639452,FALSE,TRUE,FALSE
"pheL",0.083333333,2.74664165891672,FALSE,FALSE,TRUE
"pheA",0.178294574,13.4060767404945,FALSE,TRUE,FALSE
"tyrA",0.163101604,11.9164634290103,FALSE,TRUE,FALSE
"aroF",0.166199813,12.2245651419897,FALSE,TRUE,FALSE
"yfiL",0.346994536,27.8093544455804,FALSE,TRUE,FALSE
"yfiR",0.441233141,34.984062979732,FALSE,TRUE,FALSE
"yfiN",0.199674002,15.422335134803,FALSE,TRUE,FALSE
"yfiB",0.192546584,14.7594654499957,FALSE,TRUE,FALSE
"rplS",0.025862069,-8.39951011073562,TRUE,FALSE,FALSE
"trmD",0.0078125,-17.3876745192076,TRUE,FALSE,FALSE
"rimM",0.010928962,-14.9823987035229,TRUE,FALSE,FALSE
"rpsP",0.008032129,-17.1912616518131,TRUE,FALSE,FALSE
"ffh",0.01174743,-14.4561726894992,TRUE,FALSE,FALSE
"ypjD",0.203282828,15.7547124782015,FALSE,TRUE,FALSE
"yfjD",0.203574204,15.7814566091497,FALSE,TRUE,FALSE
"grpE",0.035353535,-5.76900531348877,TRUE,FALSE,FALSE
"nadK",0.001137656,-30.5285931471312,TRUE,FALSE,FALSE
"recN",0.173886883,12.9792543759022,FALSE,TRUE,FALSE
"bamE",0.242690058,19.2623955062919,FALSE,TRUE,FALSE
"ratB",0.189003436,14.4266101379087,FALSE,TRUE,FALSE
"ratA",0.056603774,-1.39604766302681,FALSE,FALSE,TRUE
"smpB",0.093167702,4.06741969492223,FALSE,TRUE,FALSE
"intA",0.234299517,18.5323559687262,FALSE,TRUE,FALSE
"yfjH",0.203761755,15.7986639255387,FALSE,TRUE,FALSE
"alpA",0.502347418,39.464291427736,FALSE,TRUE,FALSE
"yfjI",0.187943262,14.3265658415147,FALSE,TRUE,FALSE
"yfjJ",0.379585327,30.3347849279982,FALSE,TRUE,FALSE
"yfjK",0.230136986,18.1670730011279,FALSE,TRUE,FALSE
"yfjL",0.189857761,14.5070777544947,FALSE,TRUE,FALSE
"yfjM",0.238636364,18.9107159604637,FALSE,TRUE,FALSE
"rnlA",0.236499069,18.7245297649651,FALSE,TRUE,FALSE
"rnlB",0.10483871,5.53984751623851,FALSE,TRUE,FALSE
"yfjP",0.203703704,15.7933384966374,FALSE,TRUE,FALSE
"yfjQ",0.218978102,17.1769218178189,FALSE,TRUE,FALSE
"yfjR",0.215099715,16.8288470228897,FALSE,TRUE,FALSE
"ypjK",0.189873418,14.5085512107838,FALSE,TRUE,FALSE
"yfjS",0.236486486,18.7234320318277,FALSE,TRUE,FALSE
"yfjT",0.241452991,19.1552719021451,FALSE,TRUE,FALSE
"yfjU",0.281045752,22.5063013312693,FALSE,TRUE,FALSE
"yfjV",0.229105211,18.076197879641,FALSE,TRUE,FALSE
"yfjW",0.051056338,-2.40713721137642,FALSE,FALSE,TRUE
"ypjI",0.289377289,23.1933461415345,FALSE,TRUE,FALSE
"yfjX",0.261437908,20.8657790177731,FALSE,TRUE,FALSE
"yfjY",0.287784679,23.0624483138054,FALSE,TRUE,FALSE
"ypjJ",0.2039801,15.8186894520026,FALSE,TRUE,FALSE
"yfjZ",0.257861635,20.5627070903714,FALSE,TRUE,FALSE
"ypjF",0.224242424,17.6460740058282,FALSE,TRUE,FALSE
"ypjA",0.354944335,28.4303677093539,FALSE,TRUE,FALSE
"pinH",0.529166667,41.3978796207276,FALSE,TRUE,FALSE
"ypjC",0.057496361,-1.2396485026008,FALSE,FALSE,TRUE
"ygaQ",0.150909898,10.6799643124213,FALSE,TRUE,FALSE
"csiD",0.152351738,10.8283209065904,FALSE,TRUE,FALSE
"lhgO",0.148148148,10.394100914533,FALSE,TRUE,FALSE
"gabD",0.139406487,9.47368523459727,FALSE,TRUE,FALSE
"gabT",0.172521468,12.8461808881064,FALSE,TRUE,FALSE
"gabP",0.337615989,27.072254026998,FALSE,TRUE,FALSE
"csiR",0.244343891,19.4053407111744,FALSE,TRUE,FALSE
"ygaU",0.224444444,17.6640041190681,FALSE,TRUE,FALSE
"yqaE",0.396226415,31.6048992734153,FALSE,TRUE,FALSE
"ygaV",0.506666667,39.7769196090987,FALSE,TRUE,FALSE
"ygaP",0.403809524,32.1797408995122,FALSE,TRUE,FALSE
"stpA",0.424691358,33.7508957880858,FALSE,TRUE,FALSE
"alaE",0.293333333,23.5176340783761,FALSE,TRUE,FALSE
"ygaC",0.272463768,21.7925194891138,FALSE,TRUE,FALSE
"ygaM",0.212121212,16.560078318029,FALSE,TRUE,FALSE
"nrdH",0.130081301,8.46301617049758,FALSE,TRUE,FALSE
"nrdI",0.163017032,11.9080200976749,FALSE,TRUE,FALSE
"nrdE",0.187878788,14.3204749274146,FALSE,TRUE,FALSE
"nrdF",0.23125,18.264954326619,FALSE,TRUE,FALSE
